image_id,has_oilpalm
img_000022018.jpg,-2.8978124
img_000042017.jpg,-1.5059863
img_000052017.jpg,-2.368606
img_000062017.jpg,-2.5155804
img_000062018.jpg,-2.7991593
img_000122017.jpg,-2.5036485
img_000142018.jpg,-2.8742185
img_000162018.jpg,-2.7348738
img_000182017.jpg,-2.457468
img_000262017.jpg,-2.7045956
img_000292017.jpg,-2.480432
img_000302018.jpg,-2.6859078
img_000342018.jpg,-2.512179
img_000382017.jpg,-2.4700885
img_000382018.jpg,-2.8681703
img_000422017.jpg,-2.4914742
img_000422018.jpg,-2.651816
img_000432017.jpg,-2.7066581
img_000472018.jpg,-2.489572
img_000532017.jpg,-2.8420444
img_000542018.jpg,-2.7430205
img_000552017.jpg,-2.4820766
img_000592017.jpg,-3.0061996
img_000602018.jpg,-2.5713773
img_000622017.jpg,-2.3827252
img_000622018.jpg,0.7937168
img_000632018.jpg,-2.7852092
img_000672018.jpg,-2.4754033
img_000682018.jpg,-0.6711762
img_000692017.jpg,-2.5119634
img_000702017.jpg,-2.8070154
img_000752017.jpg,-2.3911767
img_000762017.jpg,-2.6947231
img_000812018.jpg,-2.5348856
img_000822018.jpg,-2.453876
img_000832018.jpg,-2.5692606
img_000842018.jpg,-2.6411052
img_000852018.jpg,-2.4198318
img_000872018.jpg,-2.4203808
img_000882017.jpg,-2.535153
img_000882018.jpg,-2.642434
img_000902018.jpg,0.9267295
img_000912017.jpg,-2.998645
img_000912018.jpg,-2.608683
img_000922018.jpg,-2.4751508
img_000962017.jpg,-2.67082
img_000962018.jpg,-2.8263392
img_000972017.jpg,-2.4051704
img_000992017.jpg,-2.6210585
img_000992018.jpg,-2.5419388
img_001012018.jpg,-2.4520223
img_001052017.jpg,-2.5175543
img_001112017.jpg,-2.8255076
img_001182018.jpg,-2.6777408
img_001192018.jpg,-2.6442995
img_001202017.jpg,-2.3390043
img_001202018.jpg,-2.7338858
img_001212017.jpg,-2.644754
img_001232017.jpg,-2.656431
img_001242017.jpg,-2.783175
img_001272017.jpg,-2.6795948
img_001272018.jpg,-2.5180106
img_001292017.jpg,-2.4962134
img_001332017.jpg,-2.5680487
img_001362017.jpg,-1.3063166
img_001362018.jpg,-2.6259713
img_001392017.jpg,-2.4884844
img_001412017.jpg,-2.4431612
img_001422018.jpg,-1.1101134
