image_id,has_oilpalm
img_000022018.jpg,-2.8027344
img_000042017.jpg,-1.5898438
img_000052017.jpg,-2.4042969
img_000062017.jpg,-2.6953125
img_000062018.jpg,-2.8144531
img_000122017.jpg,-2.5859375
img_000142018.jpg,-2.7226562
img_000162018.jpg,-2.6601562
img_000182017.jpg,-2.3808594
img_000262017.jpg,-2.2910156
img_000292017.jpg,-2.7089844
img_000302018.jpg,-2.53125
img_000342018.jpg,-2.6152344
img_000382017.jpg,-2.4003906
img_000382018.jpg,-2.578125
img_000422017.jpg,-2.34375
img_000422018.jpg,-2.1855469
img_000432017.jpg,-2.7910156
img_000472018.jpg,-2.3574219
img_000532017.jpg,-2.6152344
img_000542018.jpg,-2.5351562
img_000552017.jpg,-2.5820312
img_000592017.jpg,-2.5136719
img_000602018.jpg,-2.5058594
img_000622017.jpg,-2.4707031
img_000622018.jpg,1.0957031
img_000632018.jpg,-2.3828125
img_000672018.jpg,-3.0273438
img_000682018.jpg,0.8100586
img_000692017.jpg,-2.5546875
img_000702017.jpg,-3.09375
img_000752017.jpg,-2.1347656
img_000762017.jpg,-2.5859375
img_000812018.jpg,-2.7089844
img_000822018.jpg,-2.4140625
img_000832018.jpg,-2.2519531
img_000842018.jpg,-2.3984375
img_000852018.jpg,-2.5136719
img_000872018.jpg,-2.1835938
img_000882017.jpg,-2.7167969
img_000882018.jpg,-2.4453125
img_000902018.jpg,1.2011719
img_000912017.jpg,-2.5761719
img_000912018.jpg,-2.4707031
img_000922018.jpg,-2.8339844
img_000962017.jpg,-2.34375
img_000962018.jpg,-2.7050781
img_000972017.jpg,-2.171875
img_000992017.jpg,-2.6054688
img_000992018.jpg,-2.4726562
img_001012018.jpg,-2.5566406
img_001052017.jpg,-2.6269531
img_001112017.jpg,-2.1035156
img_001182018.jpg,-1.7431641
img_001192018.jpg,-2.5234375
img_001202017.jpg,-2.0253906
img_001202018.jpg,-2.6601562
img_001212017.jpg,-2.6816406
img_001232017.jpg,-2.5839844
img_001242017.jpg,-2.359375
img_001272017.jpg,-2.0839844
img_001272018.jpg,-2.546875
img_001292017.jpg,-2.3320312
img_001332017.jpg,-2.5566406
img_001362017.jpg,-0.70458984
img_001362018.jpg,-2.2402344
img_001392017.jpg,-2.5449219
img_001412017.jpg,-2.2109375
img_001422018.jpg,-1.0449219
img_001452017.jpg,-2.4277344
img_001462017.jpg,-2.3496094
img_001472018.jpg,-2.5742188
img_001492018.jpg,-2.4589844
img_001512017.jpg,-2.6679688
img_001572018.jpg,-2.4902344
img_001622017.jpg,-2.5117188
img_001632017.jpg,-2.5097656
img_001642017.jpg,-2.71875
img_001682018.jpg,-2.5136719
img_001692017.jpg,-2.3515625
img_001712018.jpg,-2.5039062
img_001752018.jpg,-2.6445312
img_001772018.jpg,-2.1308594
img_001782017.jpg,-2.7265625
img_001792018.jpg,-2.7089844
img_001812017.jpg,-2.34375
img_001822017.jpg,1.2255859
img_001842018.jpg,-2.4121094
img_001862017.jpg,0.7080078
img_001862018.jpg,-2.5859375
img_001872018.jpg,-2.4199219
img_001892018.jpg,-2.5058594
img_001942017.jpg,-0.9951172
img_001942018.jpg,-2.0605469
img_001952018.jpg,-3.0234375
img_001972017.jpg,0.49365234
img_001982017.jpg,0.42285156
img_001992017.jpg,-2.59375
img_002012018.jpg,-2.6621094
img_002052018.jpg,-2.6464844
img_002082018.jpg,-2.7128906
img_002122017.jpg,-2.3574219
img_002142017.jpg,-2.8535156
img_002152018.jpg,-2.7832031
img_002192017.jpg,-2.2597656
img_002192018.jpg,-2.3789062
img_002212017.jpg,-2.7519531
img_002252017.jpg,-2.3984375
img_002272018.jpg,-2.6992188
img_002282018.jpg,-2.4277344
img_002302018.jpg,-2.4863281
img_002312018.jpg,-2.5488281
img_002342017.jpg,1.4492188
img_002372017.jpg,-2.796875
img_002382018.jpg,-3.09375
img_002402018.jpg,-1.4384766
img_002422018.jpg,-2.4140625
img_002462017.jpg,-2.5644531
img_002472018.jpg,-2.5136719
img_002492017.jpg,-2.7441406
img_002512017.jpg,-2.5195312
img_002532017.jpg,-2.4785156
img_002542017.jpg,0.4560547
img_002542018.jpg,-2.8574219
img_002582017.jpg,-1.9541016
img_002582018.jpg,-2.5898438
img_002602017.jpg,-1.8564453
img_002622018.jpg,-1.6064453
img_002642017.jpg,-2.5058594
img_002642018.jpg,-2.3945312
img_002682018.jpg,-2.703125
img_002702018.jpg,-2.6328125
img_002732017.jpg,-2.9140625
img_002762018.jpg,-2.4492188
img_002782018.jpg,-2.3417969
img_002802018.jpg,-2.484375
img_002812018.jpg,-2.8476562
img_002862017.jpg,-2.546875
img_002962017.jpg,-2.2792969
img_002962018.jpg,-2.7226562
img_002982017.jpg,-2.5253906
img_003042017.jpg,-2.4296875
img_003052018.jpg,-2.015625
img_003062017.jpg,-1.9853516
img_003082017.jpg,-2.6503906
img_003112017.jpg,-2.2675781
img_003132017.jpg,1.7373047
img_003132018.jpg,-2.28125
img_003142017.jpg,-2.453125
img_003162018.jpg,-2.5039062
img_003172017.jpg,-2.5917969
img_003212018.jpg,-2.3691406
img_003302017.jpg,-2.3574219
img_003312017.jpg,-2.4277344
img_003412018.jpg,0.82128906
img_003442017.jpg,-2.5332031
img_003472018.jpg,-1.9248047
img_003512017.jpg,-3.0761719
img_003512018.jpg,-2.8203125
img_003532017.jpg,-2.8144531
img_003552017.jpg,-2.5644531
img_003582018.jpg,-2.03125
img_003622017.jpg,-2.4101562
img_003622018.jpg,-2.7050781
img_003642017.jpg,-2.6269531
img_003652018.jpg,-2.4941406
img_003692018.jpg,-2.3144531
img_003762017.jpg,-2.4199219
img_003782018.jpg,-2.5917969
img_003812017.jpg,-2.5898438
img_003822018.jpg,-2.4550781
img_003842017.jpg,0.6958008
img_003852018.jpg,1.046875
img_003862018.jpg,-2.3691406
img_003882018.jpg,-1.6386719
img_003912017.jpg,-2.6699219
img_003952018.jpg,1.6757812
img_003962017.jpg,-2.4316406
img_004032018.jpg,-2.4667969
img_004062017.jpg,-2.5058594
img_004072018.jpg,-0.28515625
img_004132018.jpg,-2.5253906
img_004152018.jpg,-2.6699219
img_004162017.jpg,-2.3261719
img_004212018.jpg,-2.6816406
img_004282018.jpg,-2.5722656
img_004302017.jpg,-2.5957031
img_004342018.jpg,-2.7578125
img_004382017.jpg,-2.4433594
img_004402017.jpg,0.77441406
img_004422018.jpg,-2.0351562
img_004432017.jpg,-2.5371094
img_004432018.jpg,-2.3847656
img_004462018.jpg,-2.8125
img_004502018.jpg,-2.1289062
img_004512018.jpg,-2.5
img_004522018.jpg,-2.6386719
img_004552017.jpg,-2.7402344
img_004582018.jpg,-2.7675781
img_004662017.jpg,-2.6699219
img_004672017.jpg,-2.4335938
img_004672018.jpg,-2.046875
img_004682017.jpg,-2.2539062
img_004692018.jpg,-2.2460938
img_004732018.jpg,-2.4707031
img_004742018.jpg,-2.5039062
img_004752018.jpg,-2.5097656
img_004762017.jpg,-2.1523438
img_004782018.jpg,-2.6035156
img_004882017.jpg,-2.2949219
img_004912017.jpg,-2.453125
img_004982017.jpg,-2.6503906
img_005062017.jpg,1.6533203
img_005102017.jpg,-2.6347656
img_005102018.jpg,-2.1113281
img_005162018.jpg,-0.7080078
img_005172017.jpg,-2.8300781
img_005192018.jpg,-2.6289062
img_005222017.jpg,-2.578125
img_005242017.jpg,-1.15625
img_005242018.jpg,-2.3398438
img_005262017.jpg,-2.21875
img_005272017.jpg,-2.6972656
img_005362017.jpg,-2.5546875
img_005362018.jpg,-2.7539062
img_005402018.jpg,-2.7441406
img_005412017.jpg,-2.46875
img_005482018.jpg,-2.4746094
img_005522018.jpg,-2.71875
img_005552017.jpg,-2.625
img_005572017.jpg,-2.5917969
img_005582017.jpg,-2.1855469
img_005582018.jpg,-1.984375
img_005602017.jpg,-2.6992188
img_005612017.jpg,-2.359375
img_005622017.jpg,-2.5058594
img_005622018.jpg,-2.5585938
img_005632018.jpg,-2.59375
img_005642018.jpg,-2.4550781
img_005652017.jpg,-1.8076172
img_005662018.jpg,-1.4257812
img_005682017.jpg,-2.34375
img_005692017.jpg,-2.3730469
img_005742018.jpg,1.1386719
img_005772018.jpg,-2.5019531
img_005832018.jpg,-2.3496094
img_005862017.jpg,-2.6367188
img_005962017.jpg,-2.4921875
img_005992017.jpg,-2.6503906
img_006002017.jpg,-2.5390625
img_006022018.jpg,-2.71875
img_006062018.jpg,-2.453125
img_006082018.jpg,-2.7089844
img_006172018.jpg,-2.5507812
img_006182017.jpg,-2.4921875
img_006192018.jpg,-2.203125
img_006202018.jpg,-2.3496094
img_006242018.jpg,-3.2597656
img_006272017.jpg,-2.5976562
img_006292017.jpg,-1.8740234
img_006322018.jpg,-3.2050781
img_006342017.jpg,-2.3300781
img_006352017.jpg,-2.2792969
img_006352018.jpg,-2.5117188
img_006432018.jpg,-2.0761719
img_006462017.jpg,-2.1835938
img_006482017.jpg,-2.1464844
img_006612018.jpg,-1.5283203
img_006632017.jpg,-0.33789062
img_006672018.jpg,-3.2402344
img_006692018.jpg,-2.4902344
img_006732018.jpg,-2.5546875
img_006752017.jpg,-2.3359375
img_006822018.jpg,0.8461914
img_006832017.jpg,-2.5292969
img_006842018.jpg,-2.375
img_006852017.jpg,-2.4140625
img_006862017.jpg,-2.375
img_006872018.jpg,-2.6621094
img_006952017.jpg,-2.3945312
img_006962018.jpg,-2.4414062
img_006992017.jpg,-2.6523438
img_007062018.jpg,0.69189453
img_007082018.jpg,-2.6835938
img_007102017.jpg,-2.6933594
