image_id,has_oilpalm
img_000012018.jpg,1
img_000022018.jpg,1
img_000032017.jpg,1
img_000042017.jpg,1
img_000052017.jpg,1
img_000062017.jpg,1
img_000062018.jpg,1
img_000122017.jpg,1
img_000132018.jpg,1
img_000142018.jpg,1
img_000162017.jpg,1
img_000162018.jpg,1
img_000182017.jpg,1
img_000222017.jpg,1
img_000222018.jpg,1
img_000252018.jpg,1
img_000262017.jpg,1
img_000262018.jpg,1
img_000292017.jpg,1
img_000302018.jpg,1
img_000342018.jpg,1
img_000382017.jpg,1
img_000382018.jpg,1
img_000422017.jpg,1
img_000422018.jpg,1
img_000432017.jpg,1
img_000432018.jpg,1
img_000472018.jpg,1
img_000482017.jpg,1
img_000482018.jpg,1
img_000502017.jpg,1
img_000532017.jpg,1
img_000542018.jpg,1
img_000552017.jpg,1
img_000572017.jpg,1
img_000592017.jpg,1
img_000602018.jpg,1
img_000612018.jpg,1
img_000622017.jpg,1
img_000622018.jpg,1
img_000632018.jpg,1
img_000642017.jpg,1
img_000642018.jpg,1
img_000652018.jpg,1
img_000672018.jpg,1
img_000682017.jpg,1
img_000682018.jpg,1
img_000692017.jpg,1
img_000702017.jpg,1
img_000722017.jpg,1
img_000742018.jpg,1
img_000752017.jpg,1
img_000762017.jpg,1
img_000772018.jpg,1
img_000812018.jpg,1
img_000822018.jpg,1
img_000832018.jpg,1
img_000842017.jpg,1
img_000842018.jpg,1
img_000852018.jpg,1
img_000872018.jpg,1
img_000882017.jpg,1
img_000882018.jpg,1
img_000902018.jpg,1
img_000912017.jpg,1
img_000912018.jpg,1
img_000922017.jpg,1
img_000922018.jpg,1
img_000962017.jpg,1
img_000962018.jpg,1
img_000972017.jpg,1
img_000992017.jpg,1
img_000992018.jpg,1
img_001012018.jpg,1
img_001022017.jpg,1
img_001052017.jpg,1
img_001092018.jpg,1
img_001102018.jpg,1
img_001112017.jpg,1
img_001162017.jpg,1
img_001172017.jpg,1
img_001182018.jpg,1
img_001192018.jpg,1
img_001202017.jpg,1
img_001202018.jpg,1
img_001212017.jpg,1
img_001232017.jpg,1
img_001242017.jpg,1
img_001242018.jpg,1
img_001272017.jpg,1
img_001272018.jpg,1
img_001282017.jpg,1
img_001282018.jpg,1
img_001292017.jpg,1
img_001332017.jpg,1
img_001352017.jpg,1
img_001362017.jpg,1
img_001362018.jpg,1
img_001392017.jpg,1
img_001412017.jpg,1
img_001422018.jpg,1
img_001452017.jpg,1
img_001462017.jpg,1
img_001472018.jpg,1
img_001492018.jpg,1
img_001502017.jpg,1
img_001512017.jpg,1
img_001572018.jpg,1
